dataset,openml_id,n_samples_orig,n_samples_mod,n_classes,intervention,alpha_orig,r2_orig,alpha_mod,r2_mod,delta_alpha,direction_pred,direction_correct,feature_key,feature_orig,feature_mod,delta_feature,feat_orig_probe_difficulty,feat_orig_class_entropy,feat_orig_label_noise,feat_orig_fisher_ratio,feat_orig_class_imbalance,feat_orig_n_samples,feat_orig_n_features,feat_orig_n_classes,feat_mod_probe_difficulty,feat_mod_class_entropy,feat_mod_label_noise,feat_mod_fisher_ratio,feat_mod_class_imbalance,feat_mod_n_samples,feat_mod_n_features,feat_mod_n_classes
2dplanes,727,5000,5000,2,label_noise_20,0.5131064854278296,0.785152271135311,0.090556338416472,0.8967501828257903,-0.42255014701135757,-1,1,label_noise,0.125,0.3446,0.21960000000000002,0.3710252588205615,0.6931212601359918,0.125,0.0687761255526378,1.014095851792187,5000,10,2,0.6026823130615886,0.6931443003571804,0.3446,0.02279244579669969,1.0044088176352706,5000,10,2
2dplanes,727,5000,5000,2,feature_noise_03,0.5131064854278296,0.785152271135311,0.5027724507222118,0.9058658398459436,-0.010334034705617778,-1,1,probe_difficulty,0.3710252588205615,0.4040126050441174,0.032987346223555924,0.3710252588205615,0.6931212601359918,0.125,0.0687761255526378,1.014095851792187,5000,10,2,0.4040126050441174,0.6931212601359918,0.1588,0.06259755564094195,1.014095851792187,5000,10,2
2dplanes,727,5000,5000,2,feature_noise_07,0.5131064854278296,0.785152271135311,0.17397733567042803,0.766425878147724,-0.3391291497574015,-1,1,probe_difficulty,0.3710252588205615,0.4948095001257553,0.12378424130519383,0.3710252588205615,0.6931212601359918,0.125,0.0687761255526378,1.014095851792187,5000,10,2,0.4948095001257553,0.6931212601359918,0.2802,0.044779978967798575,1.014095851792187,5000,10,2
2dplanes,727,5000,5036,2,smote_balance,0.5131064854278296,0.785152271135311,0.6210770979994964,0.8850541272917014,0.10797061257166685,1,1,class_entropy,0.6931212601359918,0.6931471803599453,2.592022395342397e-05,0.3710252588205615,0.6931212601359918,0.125,0.0687761255526378,1.014095851792187,5000,10,2,0.3706592641373797,0.6931471803599453,0.12053216838760922,0.06878161054636428,0.999603017070266,5036,10,2
2dplanes,727,5000,2769,2,class_imbalance,0.5131064854278296,0.785152271135311,0.07671280341987757,0.5189710679258411,-0.436393682007952,-1,1,class_entropy,0.6931212601359918,0.3040309097186375,-0.38909035041735435,0.3710252588205615,0.6931212601359918,0.125,0.0687761255526378,1.014095851792187,5000,10,2,0.1743391704022894,0.3040309097186375,0.058143734200072225,0.022136362541893245,9.992063492063492,2769,10,2
user-knowledge,1508,403,403,5,label_noise_10,0.1172271828837087,0.6329522580895339,0.12382419901915995,0.5412920716896729,0.006597016135451245,-1,0,label_noise,0.21836228287841192,0.36724565756823824,0.14888337468982632,0.5276136621354746,1.4189430217642567,0.21836228287841192,0.282834244520425,5.16,403,5,5,1.0417018490311203,1.4837199901336975,0.36724565756823824,0.20262026243921083,3.676470588235294,403,5,5
user-knowledge,1508,403,403,5,label_noise_20,0.1172271828837087,0.6329522580895339,0.12428134087846672,0.7043718109662717,0.007054157994758017,-1,0,label_noise,0.21836228287841192,0.45409429280397023,0.23573200992555832,0.5276136621354746,1.4189430217642567,0.21836228287841192,0.282834244520425,5.16,403,5,5,1.1749153753087804,1.4848247120477427,0.45409429280397023,0.1597943970090467,3.8181818181818183,403,5,5
user-knowledge,1508,403,403,5,feature_noise_03,0.1172271828837087,0.6329522580895339,0.121234826487133,0.5306109111267839,0.004007643603424302,-1,0,probe_difficulty,0.5276136621354746,0.6592529322696616,0.13163927013418708,0.5276136621354746,1.4189430217642567,0.21836228287841192,0.282834244520425,5.16,403,5,5,0.6592529322696616,1.4189430217642567,0.3771712158808933,0.24720946298860064,5.16,403,5,5
user-knowledge,1508,403,403,5,feature_noise_07,0.1172271828837087,0.6329522580895339,0.06331496903141286,0.549151402190272,-0.053912213852295846,-1,1,probe_difficulty,0.5276136621354746,1.011389992235563,0.48377633010008836,0.5276136621354746,1.4189430217642567,0.21836228287841192,0.282834244520425,5.16,403,5,5,1.011389992235563,1.4189430217642567,0.5186104218362283,0.16575291359127112,5.16,403,5,5
user-knowledge,1508,403,645,5,smote_balance,0.1172271828837087,0.6329522580895339,0.259345272030078,0.7335056709581887,0.1421180891463693,1,1,class_entropy,1.4189430217642567,1.6094379119341005,0.19049489016984378,0.5276136621354746,1.4189430217642567,0.21836228287841192,0.282834244520425,5.16,403,5,5,0.5416072674669687,1.6094379119341005,0.09147286821705426,0.4694552073172627,0.9923076923076923,645,5,5
user-knowledge,1508,403,177,5,class_imbalance,0.1172271828837087,0.6329522580895339,0.15742387896535745,0.4327047746333555,0.04019669608164875,-1,0,class_entropy,1.4189430217642567,0.9603795662406104,-0.4585634555236463,0.5276136621354746,1.4189430217642567,0.21836228287841192,0.282834244520425,5.16,403,5,5,0.5903548926539126,0.9603795662406104,0.21468926553672316,0.16208922224349073,9.923076923076923,177,5,5
parity5+5,1016,990,990,2,label_noise_10,0.33029360056194923,0.8931106198735492,0.16827765074378453,0.8105428811263882,-0.1620159498181647,-1,1,label_noise,0.0,0.17575757575757575,0.17575757575757575,0.14665044553863593,0.3046360971492381,0.0,0.058914323251459524,9.89010989010989,990,12,2,0.4233999434242605,0.45379795320052796,0.17575757575757575,0.018994239158477522,4.898809523809524,990,12,2
parity5+5,1016,990,990,2,label_noise_20,0.33029360056194923,0.8931106198735492,0.13623094760541354,0.8575287640255415,-0.1940626529565357,-1,1,label_noise,0.0,0.31717171717171716,0.31717171717171716,0.14665044553863593,0.3046360971492381,0.0,0.058914323251459524,9.89010989010989,990,12,2,0.5626301627383039,0.5799151712181009,0.31717171717171716,0.011686207236410997,2.739622641509434,990,12,2
parity5+5,1016,990,990,2,feature_noise_03,0.33029360056194923,0.8931106198735492,0.16359833709548163,0.6284477251591388,-0.1666952634664676,-1,1,probe_difficulty,0.14665044553863593,0.17166415118145936,0.02501370564282343,0.14665044553863593,0.3046360971492381,0.0,0.058914323251459524,9.89010989010989,990,12,2,0.17166415118145936,0.3046360971492381,0.00404040404040404,0.055832434988425814,9.89010989010989,990,12,2
parity5+5,1016,990,990,2,feature_noise_07,0.33029360056194923,0.8931106198735492,0.23489038227455175,0.45226555220066944,-0.09540321828739748,-1,1,probe_difficulty,0.14665044553863593,0.2062916895710028,0.05964124403236687,0.14665044553863593,0.3046360971492381,0.0,0.058914323251459524,9.89010989010989,990,12,2,0.2062916895710028,0.3046360971492381,0.03838383838383838,0.04220857537436942,9.89010989010989,990,12,2
parity5+5,1016,990,1800,2,smote_balance,0.33029360056194923,0.8931106198735492,0.8299994114116385,0.9573451974267696,0.49970581084968924,1,1,class_entropy,0.3046360971492381,0.6931471803599453,0.38851108321070715,0.14665044553863593,0.3046360971492381,0.0,0.058914323251459524,9.89010989010989,990,12,2,0.28563373824516897,0.6931471803599453,0.0,0.15678066914409883,0.9988901220865705,1800,12,2
parity5+5,1016,990,990,2,class_imbalance,0.33029360056194923,0.8931106198735492,0.23200166231358432,0.7184135442433236,-0.09829193824836491,-1,1,class_entropy,0.3046360971492381,0.3046360971492381,0.0,0.14665044553863593,0.3046360971492381,0.0,0.058914323251459524,9.89010989010989,990,12,2,0.20390096826236645,0.3046360971492381,0.0,0.058914309332018,9.89010989010989,990,12,2
monks-1,333,556,556,2,label_noise_10,0.043191376052620974,0.7528699653986416,0.03281797137758596,0.6839108714173106,-0.010373404675035017,-1,1,label_noise,0.12589928057553956,0.21762589928057555,0.09172661870503598,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2,0.7385025044635939,0.6931407107015648,0.21762589928057555,0.022024933859849584,1.0035971223021583,556,6,2
monks-1,333,556,556,2,label_noise_20,0.043191376052620974,0.7528699653986416,0.013941812577964906,0.4249348850124544,-0.029249563474656067,-1,1,label_noise,0.12589928057553956,0.28776978417266186,0.1618705035971223,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2,0.7538815825654035,0.6923641489833889,0.28776978417266186,0.01628388396184696,1.078358208955224,556,6,2
monks-1,333,556,556,2,feature_noise_03,0.043191376052620974,0.7528699653986416,0.028403541739104015,0.6311764421803345,-0.014787834313516959,-1,1,probe_difficulty,0.7388560890155597,0.7390744181082638,0.00021832909270413925,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2,0.7390744181082638,0.6931471803599453,0.24640287769784172,0.04656202158872191,0.996415770609319,556,6,2
monks-1,333,556,556,2,feature_noise_07,0.043191376052620974,0.7528699653986416,0.02459150110885039,0.759206173261532,-0.018599874943770585,-1,1,probe_difficulty,0.7388560890155597,0.735869500981778,-0.002986588033781712,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2,0.735869500981778,0.6931471803599453,0.39748201438848924,0.0338882587006862,0.996415770609319,556,6,2
monks-1,333,556,556,2,smote_balance,0.043191376052620974,0.7528699653986416,0.043191376052620974,0.7528699653986416,0.0,1,0,class_entropy,0.6931471803599453,0.6931471803599453,0.0,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2
monks-1,333,556,305,2,class_imbalance,0.043191376052620974,0.7528699653986416,0.02924654194976396,0.4616951249737219,-0.013944834102857014,-1,1,class_entropy,0.6931471803599453,0.2991109075939231,-0.39403627276602216,0.7388560890155597,0.6931471803599453,0.12589928057553956,0.050483136858435855,0.996415770609319,556,6,2,0.259999668440003,0.2991109075939231,0.06885245901639345,0.031096936245365157,9.928571428571429,305,6,2
connect-4,40668,5000,5000,3,label_noise_10,0.036555395913741906,0.8542555379273143,0.016683459558949204,0.6822779422219679,-0.019871936354792702,-1,1,label_noise,0.3692,0.442,0.07280000000000003,0.840476145361864,0.8512412099575661,0.3692,0.002601951600818674,6.567134268537074,5000,42,3,0.9184028497921958,0.916577509575443,0.442,0.001834921785812759,4.623867069486405,5000,42,3
connect-4,40668,5000,5000,3,label_noise_20,0.036555395913741906,0.8542555379273143,0.005225316795893503,0.24711715317247884,-0.0313300791178484,-1,1,label_noise,0.3692,0.5122,0.14300000000000002,0.840476145361864,0.8512412099575661,0.3692,0.002601951600818674,6.567134268537074,5000,42,3,0.9785569925437908,0.9778536953078795,0.5122,0.0011746473605356593,3.3125,5000,42,3
connect-4,40668,5000,5000,3,feature_noise_03,0.036555395913741906,0.8542555379273143,0.019662872018240934,0.3820361009053549,-0.01689252389550097,-1,1,probe_difficulty,0.840476145361864,0.8426370681288596,0.0021609227669956432,0.840476145361864,0.8512412099575661,0.3692,0.002601951600818674,6.567134268537074,5000,42,3,0.8426370681288596,0.8512412099575661,0.3988,0.002372366629246489,6.567134268537074,5000,42,3
connect-4,40668,5000,5000,3,feature_noise_07,0.036555395913741906,0.8542555379273143,0.028145062368240704,0.6720698483049679,-0.008410333545501202,-1,1,probe_difficulty,0.840476145361864,0.8482804750267148,0.007804329664850784,0.840476145361864,0.8512412099575661,0.3692,0.002601951600818674,6.567134268537074,5000,42,3,0.8482804750267148,0.8512412099575661,0.4624,0.0017997870644879165,6.567134268537074,5000,42,3
connect-4,40668,5000,9831,3,smote_balance,0.036555395913741906,0.8542555379273143,0.3073938362623245,0.994975382228156,0.2708384403485826,1,1,class_entropy,0.8512412099575661,1.0986122883681095,0.2473710784105434,0.840476145361864,0.8512412099575661,0.3692,0.002601951600818674,6.567134268537074,5000,42,3,1.0389500543342318,1.0986122883681095,0.1187061336588343,0.005146952338072878,0.9996949359365467,9831,42,3
connect-4,40668,5000,3931,3,class_imbalance,0.036555395913741906,0.8542555379273143,0.06484789574118516,0.8315183580900476,0.02829249982744325,-1,0,class_entropy,0.8512412099575661,0.5654020458665006,-0.2858391640910656,0.840476145361864,0.8512412099575661,0.3692,0.002601951600818674,6.567134268537074,5000,42,3,0.5645341144962117,0.5654020458665006,0.21088781480539304,0.002318508501888055,9.990853658536585,3931,42,3
pc3,1050,1563,1563,2,label_noise_10,0.14678081655168435,0.6454062455888105,0.09376769672581614,0.8091117011533384,-0.053013119825868205,-1,1,label_noise,0.12156110044785669,0.22968650031989762,0.10812539987204094,0.32050254778754717,0.3302534199072315,0.12156110044785669,0.001014500896927181,8.714285714285714,1563,37,2,0.4767777563999068,0.4661731369302748,0.22968650031989762,0.0005067158853997593,4.646209386281589,1563,37,2
pc3,1050,1563,1563,2,label_noise_20,0.14678081655168435,0.6454062455888105,0.04685096628629485,0.7117090787027406,-0.0999298502653895,-1,1,label_noise,0.12156110044785669,0.32437619961612285,0.20281509916826618,0.32050254778754717,0.3302534199072315,0.12156110044785669,0.001014500896927181,8.714285714285714,1563,37,2,0.5905106207733084,0.5646080184977186,0.32437619961612285,0.0005256310527322222,2.9594936708860757,1563,37,2
pc3,1050,1563,1563,2,feature_noise_03,0.14678081655168435,0.6454062455888105,0.10281517904064624,0.8446900934712919,-0.0439656375110381,-1,1,probe_difficulty,0.32050254778754717,0.33863623875052096,0.018133690962973792,0.32050254778754717,0.3302534199072315,0.12156110044785669,0.001014500896927181,8.714285714285714,1563,37,2,0.33863623875052096,0.3302534199072315,0.15674984005118361,0.0009342541457920198,8.714285714285714,1563,37,2
pc3,1050,1563,1563,2,feature_noise_07,0.14678081655168435,0.6454062455888105,0.15094677597557296,0.9257769102814317,0.0041659594238886155,-1,0,probe_difficulty,0.32050254778754717,0.33611728118692596,0.0156147333993788,0.32050254778754717,0.3302534199072315,0.12156110044785669,0.001014500896927181,8.714285714285714,1563,37,2,0.33611728118692596,0.3302534199072315,0.17402431222008957,0.0007328734568177354,8.714285714285714,1563,37,2
pc3,1050,1563,2806,2,smote_balance,0.14678081655168435,0.6454062455888105,0.1605969197847204,0.8282568008395763,0.013816103233036059,1,1,class_entropy,0.3302534199072315,0.6931471803599453,0.36289376045271377,0.32050254778754717,0.3302534199072315,0.12156110044785669,0.001014500896927181,8.714285714285714,1563,37,2,0.4921651822302399,0.6931471803599453,0.05987170349251604,0.004084669482612053,0.9992877492877493,2806,37,2
pc3,1050,1563,1543,2,class_imbalance,0.14678081655168435,0.6454062455888105,0.2180965797832005,0.9080882519588261,0.07131576323151614,-1,0,class_entropy,0.3302534199072315,0.30422892309702004,-0.02602449681021146,0.32050254778754717,0.3302534199072315,0.12156110044785669,0.001014500896927181,8.714285714285714,1563,37,2,0.2993398525253351,0.30422892309702004,0.10693454309786131,0.0009099375333028297,9.950354609929079,1543,37,2
dresses-sales,23381,500,500,2,label_noise_10,0.05645338813909189,0.6505370630983169,0.061970430162870786,0.3860261865341473,0.005517042023778895,-1,0,label_noise,0.496,0.512,0.016000000000000014,0.7100578078527839,0.6802919999921535,0.496,0.0015683342354889844,1.3744075829383886,500,12,2,0.7070919379525973,0.6868620014589054,0.512,0.0008637349022323182,1.2466367713004485,500,12,2
dresses-sales,23381,500,500,2,label_noise_20,0.05645338813909189,0.6505370630983169,0.10019635569276729,0.7850762622367186,0.0437429675536754,-1,0,label_noise,0.496,0.51,0.014000000000000012,0.7100578078527839,0.6802919999921535,0.496,0.0015683342354889844,1.3744075829383886,500,12,2,0.7005775940638208,0.6838704588270674,0.51,0.001390558024912857,1.3087557603686637,500,12,2
dresses-sales,23381,500,500,2,feature_noise_03,0.05645338813909189,0.6505370630983169,0.07569070854984804,0.8102201282571845,0.019237320410756147,-1,0,probe_difficulty,0.7100578078527839,0.7026431726761956,-0.007414635176588358,0.7100578078527839,0.6802919999921535,0.496,0.0015683342354889844,1.3744075829383886,500,12,2,0.7026431726761956,0.6802919999921535,0.444,0.0013454906150133991,1.3744075829383886,500,12,2
dresses-sales,23381,500,500,2,feature_noise_07,0.05645338813909189,0.6505370630983169,0.08747414986645688,0.8880177353444545,0.03102076172736499,-1,0,probe_difficulty,0.7100578078527839,0.6991479500664286,-0.010909857786355337,0.7100578078527839,0.6802919999921535,0.496,0.0015683342354889844,1.3744075829383886,500,12,2,0.6991479500664286,0.6802919999921535,0.468,0.0009795334619897302,1.3744075829383886,500,12,2
dresses-sales,23381,500,580,2,smote_balance,0.05645338813909189,0.6505370630983169,0.03776694524991987,0.37274532138781075,-0.01868644288917202,1,0,class_entropy,0.6802919999921535,0.6931471803599453,0.012855180367791763,0.7100578078527839,0.6802919999921535,0.496,0.0015683342354889844,1.3744075829383886,500,12,2,0.7609597290361618,0.6931471803599453,0.3586206896551724,0.0011622505078956527,0.9965635738831615,580,12,2
dresses-sales,23381,500,319,2,class_imbalance,0.05645338813909189,0.6505370630983169,0.42536838687734974,0.8212806100054549,0.36891499873825784,-1,0,class_entropy,0.6802919999921535,0.3046360971492381,-0.3756559028429154,0.7100578078527839,0.6802919999921535,0.496,0.0015683342354889844,1.3744075829383886,500,12,2,0.3488808900430345,0.3046360971492381,0.16300940438871472,0.001780858761062697,9.666666666666666,319,12,2
porto-seguro,42742,5000,5000,2,label_noise_10,0.24540313752862902,0.7171945351070659,0.027681941319724138,0.33168715652354397,-0.2177211962089049,-1,1,label_noise,0.0694,0.2208,0.15139999999999998,0.168538038642706,0.1647529675626298,0.0694,0.0010824742052802062,24.51530612244898,5000,57,2,0.3968929300072753,0.3897941640856998,0.2208,0.000444865467385464,6.577272727272727,5000,57,2
